skeleton_neck_1,skeleton_torso_1,skeleton_left_shoulder_1,skeleton_left_elbow_1,skeleton_left_hand_1,skeleton_right_shoulder_1,skeleton_right_elbow_1,skeleton_right_hand_1,skeleton_left_hip_1,skeleton_left_knee_1,skeleton_left_foot_1,skeleton_right_hip_1,skeleton_right_knee_1,skeleton_right_foot_1
1.02742;-0.2765;-2.10433;0.32427;0.637;0.56575;-0.41111,1.02742;-0.05748;-2.10433;0.32427;0.637;0.56575;-0.41111,1.02698;0.18316;-2.10478;0.32515;0.63327;0.57012;-0.41014,1.63674;1.55628;-0.27825;-0.40886;0.90617;0.02055;-0.10613,0.03702;1.55628;1.40377;-0.27877;0.66423;-0.29979;0.62547,-0.01529;-0.41963;-2.07373;0.5;0.5;0.5;-0.5,-2.15246;-1.0668;-0.27946;0.96287;0.2058;0.12984;0.11689,0.21241;-1.0668;1.86874;0.68899;0.21799;-0.68503;-0.09217,0.24378;-0.41986;-2.16185;0.5;0.5;0.5;-0.5,-0.81965;-0.04175;-2.1852;-0.61083;-0.44907;-0.37582;0.5329,-1.60662;0.75902;-1.57065;-0.64838;-0.28213;-0.28213;0.64838,-0.10503;1.20405;-2.24435;0.5;0.5;0.5;-0.5,-0.40341;-0.7821;-2.26119;0.66429;0.52603;0.344;-0.40457,-0.53111;0.68599;-2.15058;-0.56072;-0.4308;-0.4308;0.56072,0.04091;1.13102;-2.21481;0.5;0.5;0.5;-0.5
2.24417;-0.52185;-0.93253;0.14301;0.72875;0.65785;-0.1253,2.24417;-0.30158;-0.93253;0.14301;0.72875;0.65785;-0.1253,2.25149;-0.02229;-0.92913;0.13415;0.73458;0.65167;-0.13309,2.00216;0.81301;0.78674;-0.25633;0.9305;0.24582;0.08963,1.46471;0.75129;1.16507;-0.26227;0.92044;0.20154;0.20831,0.23706;-0.2876;-1.76569;0.5;0.5;0.5;-0.5,-2.20856;-0.9005;-1.03431;0.94977;0.16372;0.2568;0.07198,-0.44794;-0.9005;1.99869;0.76765;0.1547;-0.61541;-0.08974,0.16917;-0.26903;-2.17354;0.5;0.5;0.5;-0.5,0.87104;-0.14022;-2.17526;0.47357;0.57123;0.59612;-0.30672,-0.20772;0.71999;-2.24344;-0.51063;-0.48914;-0.48914;0.51063,-0.11109;1.16502;-2.2503;0.5;0.5;0.5;-0.5,1.01285;-0.19151;-2.32428;0.47357;0.57123;0.59612;-0.30672,-0.1377;0.7156;-2.4435;-0.51063;-0.48914;-0.48914;0.51063,-0.03253;1.16063;-2.44716;0.5;0.5;0.5;-0.5
1.14155;-0.93519;-2.04175;0.40226;0.681;0.52124;-0.32051,1.14155;-0.71393;-2.04175;0.40226;0.681;0.52124;-0.32051,1.13939;-0.3673;-2.07964;0.39396;0.66502;0.54121;-0.33113,2.05992;0.5264;1.05627;-0.2214;0.9209;0.28046;0.15576,1.23693;0.78265;1.44834;-0.30897;0.88841;0.20185;0.27298,0.25439;-0.37917;-1.81752;0.5;0.5;0.5;-0.5,-2.29781;-0.71393;-0.76861;0.9713;0.1114;0.20423;0.04955,-0.17648;-0.71393;2.05979;0.74233;0.10613;-0.65884;-0.06001,0.23102;-0.34549;-2.14374;0.5;0.5;0.5;-0.5,-0.75424;-0.04715;-2.19966;-0.60948;-0.44501;-0.38793;0.52917,-1.45795;0.71593;-1.71522;-0.63659;-0.30782;-0.30782;0.63659,-0.07764;1.16096;-2.2498;0.5;0.5;0.5;-0.5,-0.66072;-0.82378;-2.1866;0.69175;0.49663;0.30178;-0.42869,-0.7131;0.66783;-2.09607;-0.58105;-0.40297;-0.40297;0.58105,0.06674;1.11287;-2.21305;0.5;0.5;0.5;-0.5
-0.2752;-0.6035;-2.38618;-0.5381;-0.4976;-0.45436;0.50635,-0.2752;-0.38323;-2.38618;-0.5381;-0.4976;-0.45436;0.50635,-0.27545;-0.10877;-2.39267;-0.53371;-0.49332;-0.45898;0.511,1.20589;-0.1617;-2.13373;0.12425;0.81903;0.25793;-0.49721,2.23881;-0.1617;0.50698;-0.07333;0.94555;0.27675;0.15484,-0.31746;-0.00309;-1.98995;0.5;0.5;0.5;-0.5,-1.84001;-1.55975;-0.18629;0.93995;0.32163;0.10434;0.04642,0.37805;-1.55975;1.51136;-0.61893;-0.22062;0.71507;0.2386,0.25857;-0.46745;-2.22229;0.5;0.5;0.5;-0.5,-1.91764;-0.45568;-1.41459;-0.64194;-0.35105;-0.12484;0.67014,-2.25315;0.70162;-0.3309;-0.70406;-0.06559;-0.06559;0.70406,-0.09098;1.14665;-2.2755;0.5;0.5;0.5;-0.5,-1.7901;-0.40076;-1.55025;-0.69792;-0.32648;-0.148;0.62001,-1.63859;0.70507;-1.55869;-0.65927;-0.25567;-0.25567;0.65927,0.0464;1.1501;-2.26104;0.5;0.5;0.5;-0.5
-0.37708;-0.6625;-2.35;-0.54562;-0.49894;-0.42363;0.52335,-0.37708;-0.44444;-2.35;-0.54562;-0.49894;-0.42363;0.52335,-0.379;-0.13676;-2.36285;-0.53845;-0.49089;-0.43269;0.53091,2.24019;-0.1341;-0.98807;0.03519;0.93216;0.28992;-0.21395,1.10013;-0.1341;1.81276;-0.17306;0.82547;0.23525;0.48301,-0.12064;-0.26791;-1.96416;0.5;0.5;0.5;-0.5,-1.93505;-1.34644;-0.45586;0.95138;0.27019;0.1478;0.00456,0.21144;-1.34644;1.68749;-0.65028;-0.15353;0.71001;0.22238,0.23024;-0.45858;-2.16739;0.5;0.5;0.5;-0.5,-1.97032;-0.49757;-1.30317;-0.67109;-0.33175;-0.10388;0.65482,-2.23056;0.7059;-0.32855;-0.70401;-0.06613;-0.06613;0.70401,-0.09255;1.15093;-2.25273;0.5;0.5;0.5;-0.5,-1.85418;-0.34572;-1.4521;-0.72039;-0.29279;-0.14215;0.61246,-1.75425;0.70236;-1.41052;-0.66934;-0.22801;-0.22801;0.66934,0.04629;1.14739;-2.25052;0.5;0.5;0.5;-0.5
-0.46216;-0.27843;-2.32269;-0.55123;-0.42785;-0.47552;0.5357,-0.46216;-0.05938;-2.32269;-0.55123;-0.42785;-0.47552;0.5357,-0.46285;0.17225;-2.32256;-0.55427;-0.42519;-0.47812;0.53235,2.39754;0.16825;0.11559;-0.08204;0.98164;0.17196;-0.00919,0.5749;0.16825;2.01176;-0.16656;0.80507;0.09252;0.56175,-0.02233;-0.41255;-1.99483;0.5;0.5;0.5;-0.5,-1.98547;-1.21454;0.2652;0.96928;0.23737;-0.04343;-0.0475,0.42886;-1.21454;1.71933;-0.62023;-0.12463;0.74613;0.20753,0.19158;-0.48871;-2.17644;0.5;0.5;0.5;-0.5,1.23889;-0.52564;-2.01757;0.39632;0.72435;0.50794;-0.24547,1.56163;0.73315;-1.6227;0.26489;0.65562;0.65562;-0.26488,-0.08249;1.17818;-2.25057;0.5;0.5;0.5;-0.5,1.39708;-0.22414;-1.91883;0.39235;0.66791;0.57776;-0.25721,1.34112;0.76966;-1.81652;0.32692;0.627;0.627;-0.32692,0.05964;1.21469;-2.25717;0.5;0.5;0.5;-0.5
-1.63639;0.58;-1.43113;0.8401;-0.06551;0.38571;-0.37572,-1.63639;0.80014;-1.43113;0.8401;-0.06551;0.38571;-0.37572,-1.64454;1.02838;-1.42291;0.83848;-0.06322;0.38345;-0.38199,2.3458;-0.61422;-0.21291;0.14115;0.95518;0.25503;-0.05175,0.88364;-0.61422;1.75081;-0.02927;0.81452;0.29001;0.50159,0.07867;-0.44115;-1.88348;0.5;0.5;0.5;-0.5,0.03674;-0.14455;-2.19935;0.70713;1e-05;0.70708;-1e-05,0.42534;-0.13078;-2.18522;0.69294;-0.00564;0.72098;0.00019,0.1421;0.64189;-2.21133;0.5;0.5;0.5;-0.5,-0.51022;-0.8304;-2.39292;0.56518;0.58741;0.32217;-0.48138,0.76671;-0.36806;-2.32348;0.46134;0.6928;0.45867;-0.31115,-0.0889;0.96046;-2.24986;0.5;0.5;0.5;-0.5,-0.92825;0.09891;-2.2588;-0.52247;-0.47405;-0.36219;0.60919,0.76499;0.29545;-2.36789;0.37329;0.6971;0.47063;-0.39141,0.02432;1.14698;-2.329;0.5;0.5;0.5;-0.5
1.12598;-0.48171;-2.12473;0.36022;0.63868;0.5608;-0.38448,1.12598;-0.26271;-2.12473;0.36022;0.63868;0.5608;-0.38448,1.12468;-0.05985;-2.1217;0.36381;0.64089;0.5582;-0.38119,1.60949;0.17655;1.69973;-0.08899;0.92918;0.04767;0.35558,-0.79692;0.17655;1.97612;-0.10092;0.63328;-0.00238;0.76731,0.00179;-0.72509;-2.1672;0.5;0.5;0.5;-0.5,-2.29705;-0.764;-0.6206;0.97753;0.11631;0.17453;0.021,0.05382;-0.764;2.09027;0.71131;0.08482;-0.69287;-0.0823,0.25473;-0.43301;-2.20086;0.5;0.5;0.5;-0.5,2.2099;-0.25054;-0.78784;0.20464;0.65308;0.72833;-0.03389,2.11619;0.71599;-0.74734;0.10865;0.69871;0.69871;-0.10864,-0.06947;1.16102;-2.2432;0.5;0.5;0.5;-0.5,-0.70289;-1.08288;-2.09305;0.73235;0.49284;0.27514;-0.38089,-0.80522;0.63539;-2.05117;-0.59177;-0.38706;-0.38705;0.59177,0.08428;1.08042;-2.20195;0.5;0.5;0.5;-0.5
0.85504;-0.53756;-2.22438;0.36385;0.63054;0.52322;-0.44302,0.85504;-0.31828;-2.22438;0.36385;0.63054;0.52322;-0.44302,0.85155;-0.0866;-2.22585;0.36629;0.62732;0.5271;-0.44098,0.30451;-0.17162;-2.3255;1e-05;-0.70714;-0.0;0.70708,0.14489;-0.1658;-2.32141;-0.00022;-0.72863;-0.00208;0.6849,-0.17261;0.30035;-2.3068;0.5;0.5;0.5;-0.5,-1.92068;-1.11442;-1.07339;0.92378;0.19881;0.32132;0.06222,0.0839;-1.11442;1.90083;0.70052;0.14456;-0.68256;-0.15,0.24229;-0.43965;-2.17911;0.5;0.5;0.5;-0.5,2.0686;-0.3786;-1.05239;0.23293;0.70912;0.66019;-0.08396,1.93897;0.80913;-0.98964;0.15454;0.62428;0.73996;-0.19711,-0.09341;1.03029;-2.28943;0.5;0.5;0.5;-0.5,-0.14839;-0.78206;-2.29344;0.63281;0.53179;0.39088;-0.40493,-0.14839;1.09088;-2.04252;-0.47653;-0.3848;-0.5362;0.58081,0.09608;0.96449;-2.36927;0.5;0.5;0.5;-0.5
0.44903;-0.4486;-2.36364;0.4359;0.57542;0.50212;-0.4762,0.44904;-0.22956;-2.36364;0.4359;0.57542;0.50212;-0.4762,0.44896;-0.02625;-2.36075;0.4388;0.57831;0.49878;-0.47353,2.33045;0.53311;-0.07705;-0.14035;0.97965;0.13017;-0.06031,-0.10744;0.53311;2.07405;-0.19078;0.70576;-0.01569;0.6821,0.01677;-0.44;-2.14089;0.5;0.5;0.5;-0.5,-2.19489;-0.80023;-0.746;0.97191;0.12848;0.19719;-0.00174,0.02885;-0.80023;2.06981;0.70744;0.07047;-0.695;-0.10744,0.23825;-0.43129;-2.19447;0.5;0.5;0.5;-0.5,1.88604;-0.37491;-1.4264;0.31851;0.67971;0.64968;-0.12027,1.77391;0.7376;-1.38155;0.22325;0.67094;0.67094;-0.22325,-0.04327;1.18263;-2.24801;0.5;0.5;0.5;-0.5,-1.14373;-0.1527;-2.14305;-0.68843;-0.36344;-0.31045;0.54553,-1.10877;1.10003;-1.88614;-0.58884;-0.28449;-0.38386;0.65191,0.12799;1.16072;-2.41042;0.5;0.5;0.5;-0.5
-0.17685;-0.46395;-2.40672;-0.5182;-0.49641;-0.46439;0.51903,-0.17685;-0.24491;-2.40672;-0.5182;-0.49641;-0.46439;0.51903,-0.17486;-0.03754;-2.4043;-0.51871;-0.5006;-0.46002;0.51839,2.35408;0.56775;-0.3214;-0.14467;0.97607;0.12083;-0.10839,0.02226;0.56775;2.09169;-0.18605;0.72084;-0.03028;0.66698,-0.01152;-0.41601;-2.15007;0.5;0.5;0.5;-0.5,-2.22138;-0.92511;-0.2505;0.92912;0.15838;0.00652;-0.33409,-1.53154;-0.92511;1.07875;0.86731;0.02542;-0.33328;-0.36885,0.20777;-0.39985;-1.81098;0.5;0.5;0.5;-0.5,1.46734;-0.67406;-1.81386;0.39338;0.73722;0.51672;-0.18647,1.46215;0.72033;-1.68257;0.29112;0.6444;0.6444;-0.29111,-0.01502;1.16536;-2.22906;0.5;0.5;0.5;-0.5,-1.61766;-0.04001;-1.79009;-0.67347;-0.31289;-0.2258;0.63051,-1.4589;1.03739;-1.67196;-0.61816;-0.24417;-0.31452;0.67775,0.13799;1.19038;-2.38427;0.5;0.5;0.5;-0.5
0.41469;-0.29533;-2.34617;0.44408;0.53413;0.54181;-0.47323,0.41469;-0.0763;-2.34617;0.44408;0.53413;0.54181;-0.47323,0.41539;0.17372;-2.34658;0.43986;0.53477;0.54098;-0.47738,2.32217;0.35187;-0.23878;-0.09758;0.9799;0.1481;-0.09137,-0.59697;0.35187;1.97352;-0.17736;0.61381;-0.00037;0.76927,-0.01892;-0.37156;-2.1568;0.5;0.5;0.5;-0.5,-2.24781;0.44307;-0.77181;0.84393;-0.05246;0.19784;-0.49588,-0.71222;0.44307;1.95049;0.72953;-0.39251;-0.46812;-0.30755,-0.03692;-0.18839;-2.03074;0.5;0.5;0.5;-0.5,1.8628;-0.51235;-1.4259;0.31913;0.73039;0.5929;-0.11472,1.73532;0.73212;-1.39941;0.23336;0.66749;0.66749;-0.23336,-0.01337;1.17716;-2.22924;0.5;0.5;0.5;-0.5,-1.2493;-0.11329;-2.09039;-0.66476;-0.3711;-0.28399;0.58286,-1.20431;0.92533;-1.93547;-0.61327;-0.30182;-0.34895;0.64112,0.13545;1.18982;-2.3749;0.5;0.5;0.5;-0.5
-0.71268;-0.15762;-2.2779;-0.56508;-0.37583;-0.44306;0.58577,-0.71268;0.06142;-2.2779;-0.56508;-0.37583;-0.44306;0.58577,-0.71239;0.32135;-2.27704;-0.56248;-0.37223;-0.44631;0.58811,2.38458;0.15103;-0.50083;-0.04066;0.98499;0.09403;-0.13896,-0.29052;0.15103;2.14037;-0.10054;0.67155;0.01963;0.73385,-0.01255;-0.40029;-2.19287;0.5;0.5;0.5;-0.5,-1.41398;1.50945;1.10304;-0.65069;0.49501;-0.03122;0.57497,1.38902;1.50945;0.50351;-0.39075;0.75365;0.52124;-0.08741,-0.192;-0.06019;-2.32564;0.5;0.5;0.5;-0.5,0.24466;-0.98863;-2.26369;0.57699;0.64798;0.37133;-0.33065,0.24466;0.6908;-2.21891;0.47024;0.52809;0.52809;-0.47023,-0.01329;1.13583;-2.23231;0.5;0.5;0.5;-0.5,-2.0004;-0.34771;-1.31708;-0.73012;-0.26129;-0.09581;0.62408,-1.90814;0.75015;-1.24331;-0.68299;-0.1831;-0.18309;0.68299,0.12212;1.19518;-2.27419;0.5;0.5;0.5;-0.5
-0.2675;-0.47919;-2.4071;-0.50843;-0.50217;-0.42937;0.55223,-0.26749;-0.26015;-2.4071;-0.50843;-0.50217;-0.42937;0.55223,-0.26623;-0.003;-2.40988;-0.50403;-0.50105;-0.43078;0.55618,2.34124;0.47039;-0.5868;-0.1132;0.97334;0.12046;-0.15903,-0.19102;0.47039;2.13902;-0.1634;0.68261;-0.025;0.71184,-0.02663;-0.3942;-2.21834;0.5;0.5;0.5;-0.5,-2.20058;0.0708;-1.01268;-0.78831;-0.05996;-0.19268;0.58124,-1.87439;0.50404;-0.6364;-0.80064;0.0905;-0.17766;0.565,0.32194;-0.06497;-1.94365;0.5;0.5;0.5;-0.5,0.55434;-0.71708;-2.27538;0.53609;0.64181;0.45039;-0.31278,0.38745;0.7199;-2.20928;0.45239;0.54346;0.54346;-0.45239,-0.0197;1.16493;-2.24291;0.5;0.5;0.5;-0.5,-1.80686;-0.44046;-1.55768;-0.74261;-0.29868;-0.14089;0.58264,-1.79105;0.71028;-1.40686;-0.67393;-0.21406;-0.21406;0.67393,0.11549;1.15531;-2.27459;0.5;0.5;0.5;-0.5
-0.37665;-0.61482;-2.15849;-0.55697;-0.49034;-0.43873;0.50683,-0.37665;-0.36273;-2.15849;-0.55697;-0.49034;-0.43873;0.50683,-0.37827;-0.03629;-2.16816;-0.55069;-0.48249;-0.4471;0.51385,0.61689;1.56906;-1.5045;0.06102;-0.54197;-0.59966;0.58563,1.3443;1.56906;-0.71983;-0.31973;0.74497;0.51096;-0.28584,-0.43619;0.37617;-1.91372;0.5;0.5;0.5;-0.5,-1.78469;0.24482;-1.25776;-0.80411;-0.0727;-0.30102;0.50745,-1.90092;0.24482;0.3121;0.85594;-0.14893;-0.06766;-0.49052,0.13128;0.00401;-1.61012;0.5;0.5;0.5;-0.5,-0.54676;-0.03808;-2.16794;0.59447;0.49614;0.4162;-0.47668,-0.56924;0.89427;-2.02726;-0.53913;-0.45753;-0.45753;0.53913,-0.23192;1.39664;-2.09285;0.5;0.5;0.5;-0.5,-0.28633;0.16356;-2.17007;-0.56906;-0.47765;-0.44225;0.50242,-0.30368;0.90105;-2.08751;-0.53637;-0.46077;-0.46077;0.53637,0.01455;1.40343;-2.10943;0.5;0.5;0.5;-0.5
-0.26402;-0.56907;-2.16218;-0.53703;-0.50131;-0.45661;0.5018,-0.26402;-0.31878;-2.16218;-0.53703;-0.50131;-0.45661;0.5018,-0.26368;0.02049;-2.1723;-0.52757;-0.4933;-0.46529;0.5117,0.74916;1.22454;-1.70788;-0.03493;-0.56885;-0.60943;0.55117,1.704;1.22454;-0.42552;-0.28625;0.77223;0.53915;-0.17616,-0.42986;0.25427;-1.81621;0.5;0.5;0.5;-0.5,-1.67351;0.05236;-1.40704;-0.764;-0.15102;-0.30179;0.54993,-1.89406;0.05236;0.47843;-0.81227;0.14538;0.12243;0.55145,0.14937;-0.0642;-1.62485;0.5;0.5;0.5;-0.5,-0.40237;0.03374;-2.18697;0.57395;0.50357;0.44436;-0.46857,-0.4649;0.89574;-2.05807;-0.52715;-0.47129;-0.47129;0.52714,-0.23245;1.39811;-2.09708;0.5;0.5;0.5;-0.5,-0.15511;0.1476;-2.18469;0.55969;0.49092;0.4598;-0.48408,-0.19356;0.89653;-2.09874;-0.5236;-0.47523;-0.47523;0.5236,0.01018;1.3989;-2.10762;0.5;0.5;0.5;-0.5
-0.51925;-0.43254;-2.12815;-0.55343;-0.45228;-0.44545;0.5392,-0.51925;-0.18113;-2.12815;-0.55343;-0.45228;-0.44545;0.5392,-0.51933;0.09281;-2.12917;-0.55195;-0.45085;-0.44689;0.54071,-0.15281;-0.44117;-2.19976;-0.41842;-0.61075;-0.37222;0.55978,2.21628;-0.44117;-0.38903;0.02196;0.82685;0.5596;0.05189,-0.5663;-0.05617;-1.88839;0.5;0.5;0.5;-0.5,-1.87264;0.09753;-1.07595;-0.79867;-0.09039;-0.24198;0.54351,-1.85952;0.09753;0.29375;-0.83127;0.11902;0.07362;0.53797,0.12629;-0.04022;-1.54911;0.5;0.5;0.5;-0.5,-0.66074;-0.09871;-2.14986;0.59853;0.49965;0.38888;-0.49081,-0.66871;0.89391;-1.99794;-0.55069;-0.44357;-0.44355;0.55067,-0.22779;1.39635;-2.09449;0.5;0.5;0.5;-0.5,-0.42843;0.19704;-2.14368;-0.56836;-0.46859;-0.42236;0.5282,-0.41633;0.90588;-2.07428;-0.5488;-0.44589;-0.44589;0.5488,0.01716;1.40826;-2.11558;0.5;0.5;0.5;-0.5
-0.40558;-0.51568;-2.13848;0.56809;0.46227;0.4636;-0.49866,-0.40558;-0.26521;-2.13848;0.56809;0.46227;0.4636;-0.49866,-0.40492;0.05864;-2.14544;-0.55995;-0.45612;-0.46973;0.50771,0.15006;-1.96001;-1.06164;0.61354;0.73919;0.21743;-0.17291,0.8358;-1.96001;-0.6792;0.42011;0.72548;0.49721;0.22354,-0.73794;-0.42796;-1.94632;0.5;0.5;0.5;-0.5,-1.79295;0.23762;-1.19226;-0.81048;-0.06823;-0.28772;0.50566,-1.86921;0.23762;0.29212;0.85747;-0.14311;-0.0664;-0.48976,0.1237;0.01423;-1.57814;0.5;0.5;0.5;-0.5,-0.54404;0.01192;-2.16455;-0.55716;-0.51618;-0.41104;0.50415,-0.49117;0.89373;-2.05592;-0.5316;-0.46626;-0.46626;0.5316,-0.21885;1.3961;-2.10242;0.5;0.5;0.5;-0.5,-0.33813;0.16202;-2.15535;-0.54534;-0.50136;-0.42036;0.52397,-0.26865;0.91247;-2.07933;-0.53383;-0.46371;-0.46371;0.53383,0.02486;1.41485;-2.09646;0.5;0.5;0.5;-0.5
-0.70166;-0.6325;-2.06598;-0.61518;-0.43642;-0.41414;0.50949,-0.70166;-0.38128;-2.06598;-0.61518;-0.43642;-0.41414;0.50949,-0.6989;-0.03616;-2.08065;-0.60225;-0.42987;-0.4214;0.52434,0.51929;-1.81053;-1.28452;0.52816;0.78402;0.22421;-0.23684,1.25333;-1.81053;-0.34412;0.32135;0.78677;0.47535;0.22753,-0.66585;-0.33972;-1.9096;0.5;0.5;0.5;-0.5,-2.11284;0.45743;0.09466;-0.73248;0.12852;-0.06276;0.6656,-0.89171;0.45743;1.52484;-0.67466;0.42875;0.29205;0.52508,-0.24505;-0.01638;-1.66763;0.5;0.5;0.5;-0.5,-0.8206;-0.08269;-2.09071;-0.58824;-0.49415;-0.3621;0.5279,-0.73952;0.88623;-1.97625;-0.55918;-0.4328;-0.4328;0.55918,-0.22039;1.38861;-2.09854;0.5;0.5;0.5;-0.5,-0.62633;0.29278;-2.05821;-0.55518;-0.45153;-0.399;0.57332,-0.55901;0.90932;-2.03808;-0.56439;-0.42598;-0.42598;0.56439,0.02117;1.4117;-2.11325;0.5;0.5;0.5;-0.5
-0.80862;-0.64425;-2.03276;-0.62265;-0.42862;-0.39329;0.52337,-0.80862;-0.3946;-2.03276;-0.62265;-0.42862;-0.39329;0.52337,-0.80801;-0.0686;-2.04452;-0.61371;-0.42272;-0.39974;0.53374,0.8153;-1.61834;-1.41063;0.48207;0.78657;0.33596;-0.18984,1.44898;-1.61834;-0.34666;0.25979;0.78041;0.52705;0.21377,-0.62498;-0.35637;-1.8569;0.5;0.5;0.5;-0.5,-2.0793;0.41332;0.42829;-0.73916;0.17173;0.00195;0.65127,-0.86801;0.41332;1.54161;-0.67808;0.41537;0.29421;0.5302,-0.30606;-0.03177;-1.65338;0.5;0.5;0.5;-0.5,-0.93651;-0.11499;-2.04673;-0.60895;-0.47891;-0.3443;0.53036,-0.8168;0.89059;-1.94214;-0.56648;-0.42323;-0.42319;0.56647,-0.23251;1.39306;-2.09397;0.5;0.5;0.5;-0.5,-0.74565;0.33866;-2.00475;-0.56681;-0.42559;-0.39056;0.58742,-0.69317;0.91202;-2.00107;-0.57718;-0.40849;-0.40849;0.57718,0.01175;1.41439;-2.1177;0.5;0.5;0.5;-0.5
-1.05834;-0.61415;-1.90096;-0.66391;-0.37877;-0.3703;0.52787,-1.05834;-0.3651;-1.90096;-0.66391;-0.37877;-0.3703;0.52787,-1.0602;0.0026;-1.91732;-0.65096;-0.36695;-0.38168;0.54399,0.77157;-1.53187;-1.53297;0.47447;0.78131;0.32651;-0.24048,1.58878;-1.53187;-0.1335;0.20495;0.77959;0.53826;0.246,-0.57261;-0.33574;-1.86741;0.5;0.5;0.5;-0.5,-1.72087;0.7973;0.95553;-0.74318;0.33058;0.05323;0.57929,-0.87395;0.78692;1.43897;-0.71456;0.44257;0.20811;0.50024,-0.39969;0.03575;-1.67744;0.5;0.5;0.5;-0.5,-1.20585;-0.28835;-1.89809;-0.61583;-0.47532;-0.27177;0.56655,-1.19889;0.26337;-1.89866;-0.61525;-0.47168;-0.27747;0.56744,-0.17661;1.3502;-1.94239;0.5;0.5;0.5;-0.5,-1.09959;0.38552;-1.80856;-0.5477;-0.39496;-0.33151;0.65889,-1.01771;0.90681;-1.85644;-0.61174;-0.35464;-0.35464;0.61174,0.03933;1.40918;-2.11673;0.5;0.5;0.5;-0.5
-0.68207;-0.78138;-2.09906;0.62282;0.45982;0.39585;-0.49393,-0.68207;-0.53221;-2.09906;0.62282;0.45982;0.39585;-0.49393,-0.67824;-0.14983;-2.12733;-0.60587;-0.45028;-0.40744;0.51397,0.8593;-1.47362;-1.59017;0.46302;0.77713;0.36198;-0.22506,1.67178;-1.47362;0.06201;0.15181;0.75602;0.56778;0.28813,-0.52679;-0.33927;-1.88454;0.5;0.5;0.5;-0.5,-2.07972;0.66718;0.40994;-0.75676;0.21121;-0.03206;0.6178,-1.42275;0.53071;1.11125;-0.74904;0.30999;0.15748;0.56395,-0.22409;0.02738;-1.62649;0.5;0.5;0.5;-0.5,-0.85513;-0.17959;-2.10053;-0.61312;-0.49195;-0.35021;0.50934,-0.76324;0.67838;-2.05385;-0.5784;-0.46123;-0.4057;0.53678,-0.23089;1.38898;-2.05242;0.5;0.5;0.5;-0.5,-0.69153;0.24506;-2.07626;-0.57395;-0.44251;-0.38757;0.56969,-0.61124;0.91099;-2.0432;-0.56914;-0.41962;-0.41962;0.56914,0.02022;1.41337;-2.13257;0.5;0.5;0.5;-0.5
-0.54929;-0.71887;-2.10197;-0.58934;-0.47981;-0.41011;0.50426,-0.54929;-0.4685;-2.10197;-0.58934;-0.47981;-0.41011;0.50426,-0.54942;-0.08679;-2.12521;-0.57483;-0.46785;-0.42367;0.52076,0.70412;-1.30454;-1.72582;0.45018;0.76793;0.34355;-0.29931,1.76508;-1.30454;0.06923;0.12434;0.78081;0.55248;0.26389,-0.54248;-0.27357;-1.83613;0.5;0.5;0.5;-0.5,-1.73315;-0.45778;-1.248;0.85181;0.20105;0.24418;-0.41759,-1.54889;-0.61769;-0.88837;0.8667;0.19301;0.11696;-0.44485,0.4418;-0.02923;-1.56092;0.5;0.5;0.5;-0.5,-0.76271;0.05697;-2.1002;-0.5886;-0.47457;-0.39303;0.52332,-0.66587;0.90009;-2.01861;-0.54964;-0.44486;-0.44486;0.54964,-0.23056;1.40246;-2.11306;0.5;0.5;0.5;-0.5,-0.5655;0.2854;-2.08077;-0.56587;-0.44633;-0.41234;0.55728,-0.51781;0.9051;-2.05297;-0.55951;-0.43238;-0.43237;0.55951,0.01671;1.40747;-2.11721;0.5;0.5;0.5;-0.5
-0.14913;-0.61337;-2.17019;0.52191;0.5259;0.46068;-0.48868,-0.14913;-0.36223;-2.17019;0.52191;0.5259;0.46068;-0.48868,-0.14921;-0.00043;-2.1846;-0.51055;-0.51506;-0.47276;0.50055,0.6289;-1.28758;-1.70259;0.45471;0.76479;0.33441;-0.31066,1.72425;-1.28758;0.10782;0.11505;0.77667;0.55259;0.27962,-0.54852;-0.26821;-1.79522;0.5;0.5;0.5;-0.5,-0.47384;-1.46366;-1.57333;0.74398;0.52064;0.33441;-0.25218,-0.89253;-1.46366;-1.29954;0.80612;0.43486;0.12459;-0.38151,0.7308;-0.11027;-1.88476;0.5;0.5;0.5;-0.5,-0.3401;0.07972;-2.18889;0.564;0.50497;0.45871;-0.4653,-0.31695;0.89881;-2.08835;-0.50929;-0.49054;-0.49053;0.50929,-0.23841;1.40119;-2.09877;0.5;0.5;0.5;-0.5,-0.09134;0.09961;-2.19614;0.5626;0.49761;0.46747;-0.46619,-0.1;0.89176;-2.10074;-0.51125;-0.48849;-0.48849;0.51125,-0.0043;1.39413;-2.10312;0.5;0.5;0.5;-0.5
